title,label,label_score
5 Fakta Menarik Animasi SpongeBob SquarePants yang Perlu Kamu Tahu!,clickbait,1
Komunitas Puas dengan Toyota Calya dan Daihatsu Sigra Terbaru,non-clickbait,0
26 Atlet Bakal Tampil di Kejuaraan Dunia Badminton Junior 2019,non-clickbait,0
"Jadwal Penerbangan Bandara Kertajati Normal, Tidak Terdampak Kabut Asap",non-clickbait,0
"Chris Hemsworth atau Natalie Portman, Ini Bintang Utama Thor: Love and Thunder",clickbait,1
Ini Anggota Pansus Pemindahan Ibu Kota Bentukan DPR,clickbait,1
Penemuan Terbaru Ungkap Penyebab Punahnya Dinosaurus,clickbait,1
Kesenian Palang Pintu Sambut Tim Sukses Sekda Muhamad Ambil Formulir Cawalkot Tangsel,non-clickbait,0
Putra BJ Habibie: Tidak Benar Bapak dalam Keadaan Kritis,non-clickbait,0
Polisi Nilai Pekatnya Asap Karhutla karena Riau Lokasi Pusaran Angin,non-clickbait,0
Cerita Saut Diajak Makan Pecel 3 Pimpinan KPK Setelah Tulis Surat Pengunduran Diri,clickbait,1
"Angkot Terbalik di Tanjakan Ambon, 1 Penumpang Tewas Terlindas",non-clickbait,0
Lini Depan Persib Jadi Sorotan karena Baru 4 Kali Menang dari 18 Laga,non-clickbait,0
Bamsoet: Lomba Burung Berkicau Dekatkan DPR dengan Masyarakat,non-clickbait,0
"Jarak Pandang Hanya 150 Meter, Bandara Supadio Pontianak Lumpuh Total",non-clickbait,0
"Truk Terguling di Tanjakan Emen, Satu Tewas",non-clickbait,0
"Duduk Perkara Kecelakaan Bus Mira Vs Innova di Nganjuk-Madiun, Diduga Akibat ""Human Error""",non-clickbait,0
"Susi: Kalau Masih Pakai Cantrang, Jangan Pikir Indonesia Ini Kaya",non-clickbait,0
SBY Beri Arahan Tertutup pada Anggota Legislatif Partai Demokrat,non-clickbait,0
LIVE STREAMING: Tim Dokter Jelaskan Kondisi Kesehatan BJ Habibie,clickbait,1
"DPR Sahkan Revisi UU MD3, Pimpinan MPR Jadi 10 Orang",non-clickbait,0
"Taliban: Ada 2 Cara Mengakhiri Pendudukan di Afghanistan, Jihad atau Negosiasi",non-clickbait,0
"Permohonan Disetujui Hakim, Kivlan Zen Dipindah ke Rutan Polda Metro Jaya",non-clickbait,0
"Ketua HIPMI Lempar Isyarat ""Punya Waktu Longgar"", Ini  Respon Presiden Jokowi",clickbait,1
Ganjar Soroti Pemadaman Kebakaran Gunung Merbabu yang Gunakan Ranting dan Cangkul,non-clickbait,0
"Cinta Ditolak, Pemuda di Bandung Tusuk Gadis Pujaan",clickbait,1
"Tarik Mata-mata dari Rusia, AS Alami ""Kebutaan""",clickbait,1
Pemprov DKI: Trotoar di Tengah Jalan Kalimalang Dibangun Operator Tol Becakayu,non-clickbait,0
"Korban Kekerasan Seksual Terus Berjatuhan, Komnas Perempuan Desak RUU PKS Segera Disahkan",non-clickbait,0
Jokowi Janji ke Papua Paling Lambat Oktober,non-clickbait,0
"Dorong UMKM Naik Kelas, BRI Lakukan Program Clustering",non-clickbait,0
"Kekeringan, Warga Meletakkan Wadah Air di Depan Rumah Setiap Hari",non-clickbait,0
"Greater Adria, Benua Tersembunyi di Bawah Eropa",non-clickbait,0
"Timnas U-16 Indonesia Vs Filipina, Tim Tamu Punya Motivasi Tinggi",non-clickbait,0
"Cerita Gabby, Perempuan Setinggi 2,2 Meter yang Selalu Ditolak Saat Melamar Kerja",clickbait,1
"Ibas: Demokrat Akan Terus Kawal, KPK Tak Boleh Dilemahkan",non-clickbait,0
Polisi Persilahkan Veronica Koman Tempuh Upaya Hukum soal Status Tersangka,non-clickbait,0
"Fakta Bocah 11 Tahun Dicabuli dan Dibunuh Saat Akan Pergi Ngaji, Diimingi Uang hingga Dijerat dengan Sarung",clickbait,1
"Penderita Stroke Terbakar di Rumahnya, Kakak yang Juga Stroke Selamat karena Merangkak",non-clickbait,0
"Pacar Melahirkan dan Tolak Bertanggung Jawab, Siswa SMP Dipenjara",non-clickbait,0
Pemimpin Hong Kong Kembali Peringatkan AS untuk Tidak Ikut Campur,non-clickbait,0
Layanan Gocar Kini Bisa Dipesan di Bandara Soekarno-Hatta,non-clickbait,0
Presiden: Jumlah Kelas Menengah di Indonesia akan Jadi Magnet Investasi,non-clickbait,0
Presiden Jokowi: Perlu Konglomerat Baru di Indonesia ,non-clickbait,0
"Kecelakaan Tol Jagorawi, Pelajaran dari Fatalnya Pecah Ban Mobil",non-clickbait,0
"Soal Revisi UU KPK, Peneliti Senior LIPI: DPR Kartel Politik",non-clickbait,0
Puskesmas di Baubau Tak Layani Pasien karena 3 Dokter Pindah,non-clickbait,0
"Viral Video Penggerebekan Pasangan Selingkuh, Penginapan di Buleleng Disidak",clickbait,1
"Siswi SD Korban Pemerkosaan di Bekasi Trauma, Hanya Berani ke Sekolah",non-clickbait,0
Diskriminasi hingga Pelanggaran HAM Dinilai Akar Masalah Papua yang Belum Tersentuh,clickbait,1
Ketua MRP Bantah Kepulangan Mahasiswa Papua karena Maklumat yang Dikeluarkan,non-clickbait,0
Basuki Minta Kontraktor Tingkatkan Penggunaan BIM,non-clickbait,0
Gunung Sewu Masih Anggota UNESCO Global Geopark,non-clickbait,0
"Jelang Berakhirnya Pemerintahan, 3 Menteri Jokowi Pamit...",clickbait,1
"Sisi Lain Habibie, Koleksi Banyak Mobil Klasik",non-clickbait,0
"Dalangi Pengaturan Skor, Petenis Brasil Kena Hukuman Seumur Hidup",non-clickbait,0
"Gagal, Rencana 3.000 Orang Main Petak Umpet di IKEA ",clickbait,1
Kemenhub Ajak Kaum Disabilitas Cek Sarana Transportasi,non-clickbait,0
Bekraf dan Gojek Adakan Pelatihan Digital untuk UMKM Agar Naik Kelas,non-clickbait,0
6 Reaksi Shandy Aulia Hadapi Netizen Julid,clickbait,1
Polisi Buru Bapak Bayi yang Ditemukan di Dalam Kantong Plastik di Cisauk,non-clickbait,0
Great Eastern Luncurkan Produk Asuransi dengan 1 Kali Pembayaran Premi,non-clickbait,0
"Diselimuti Kabut Asap, 7 Penerbangan di Bandara Syamsuddin Noor Banjarmasin ""Delay""",non-clickbait,0
Museum Sejarah Bentoel Bukan Cagar Budaya dan Tidak Termasuk Kategori Museum,non-clickbait,0
"Pertarungan Buaya 1,8 Meter dan Anakonda Sepanjang 8 Meter, Siapa yang Menang?",clickbait,1
"Hiu Paus 6 Meter Terdampar di Pantai, Sempat Bergerak Lalu Mati",non-clickbait,0
"Honda Bisa Produksi Satu Unit Skutik dalam 5,5 Detik",non-clickbait,0
Ketua DPRD Jayapura Siap Sumbangkan Tanah agar Jokowi Berkantor di Papua,non-clickbait,0
"Anggap Novum Setya Novanto Tak Layak, Jaksa Minta Hakim Tolak PK",non-clickbait,0
"Tiga Tahun, Populasi Toyota Calya Mendekati 215.000 Unit",non-clickbait,0
Anggota DPRD Jabar Sebut Uu Ruzhanul Hanya Ban Serep Ridwan Kamil,non-clickbait,0
"Indonesia Vs Thailand, Pasukan Garuda Akan Tampil Habis-habisan",non-clickbait,0
Ini Langkah Ditjen Imigrasi Setelah Terima Surat Pencegahan dan Pencabutan Paspor Veronica Koman,clickbait,1
"Fakta Kecelakaan Bus Mira Vs Innova di Nganjuk-Madiun, Sempat Ambil Video hingga 3 Penumpang Tewas",clickbait,1
Ini Hasrat Pecatur Andalan Indonesia di Piala Dunia FIDE,clickbait,1
"Disebut oleh DPRD Hanya Ban Serep Ridwan Kamil, Ini Kata Uu Ruzhanul ",clickbait,1
"Xiaomi Luncurkan Teknologi Mi Charge Turbo, Isi Baterai 30 Menit",non-clickbait,0
Permata Bank Luncurkan Layanan Syariah lewat Platform Digital,non-clickbait,0
"Inovasi Mahasiswa ITB, Kini Aki Soak Bisa Dideteksi Dini lewat Android",non-clickbait,0
Sertifikat Bercandaan untuk Parpol Pendukung Revisi UU KPK,non-clickbait,0
"Terkait DAU, Emil Usul Disesuaikan dengan Jumlah Penduduk ",non-clickbait,0
"Anak Posesif, Nicky Tirta Dilarang Dekat dengan Wanita Lain",clickbait,1
1.500 Kilometer Tol Ditargetkan Beroperasi Hingga Akhir Jabatan Jokowi,non-clickbait,0
Anies Sebut Perbaikan Kualitas Udara Tak Terjadi Dalam 1 atau 2 Hari,non-clickbait,0
"Target Investasi Pertanian Naik, Izin Investor Harus Dipermudah",non-clickbait,0
Dirut Sriwijaya Air Dicopot?,clickbait,1
"Daihatsu Sambut Kehadiran Esemka, Siap Tarung dengan Gran Max",non-clickbait,0
Jokowi: Istana Presiden Dibangun di Papua Mulai Tahun Depan,non-clickbait,0
"Tanggapi Permohonan PK Novanto, Jaksa Singgung Sumpah di Pengadilan",non-clickbait,0
"Viral Pemutihan SIM yang Sudah Mati, Polisi Sebut Hoax",clickbait,1
DPR: Capim KPK Teken Kontrak Politik Bermaterai untuk Konsistensi,non-clickbait,0
Ini Cara Para Seniman Tolak Revisi UU KPK,clickbait,1
Melihat Revitalisasi Trotoar Jalan Kramat yang Dulu Jadi Tempat Pedagang Nasi Kapau,non-clickbait,0
"Indonesia Vs Thailand, Tekad Tim Gajah Perang Perbaiki Agresivitas Gol",non-clickbait,0
"Dukung KPK, Dewan Guru Besar IPB Minta DPR Berpikir Jernih",non-clickbait,0
Ahmad Dhani dan Kabar Tidak Santuni Korban Kecelakaan Dul Jaelani,non-clickbait,0
Google Dituding Menakut-nakuti Pengguna iPhone dengan Celah Keamanan,non-clickbait,0
Bocoran Foto Daihatsu Sigra Facelift,clickbait,1
"Penuhi Regulasi U-23, Persib Rekrut Alfeandra Dewangga",non-clickbait,0
Ibas Ingatkan Anggota Dewan Terpilih dari Demokrat Tak Langgar Aturan,non-clickbait,0
Lambaian Tangan Meghan Markle di Tengah Keramaian Final US Open...,clickbait,1
"Kami Mencari Tahu Mengapa Cosplayer Menyukai Kostum Karakter, Ini Jawabannya...",clickbait,1
Tilang Elektronik di Jalur TransJakarta Berlaku 1 Oktober 2019,non-clickbait,0
"Seorang Perempuan Menyerahkan Diri ke Polisi, Mengaku Ibu Mayat Bayi di Cisauk",non-clickbait,0
"Kekeringan 5 Bulan, Puluhan Warga Dusun Ini Bolak-balik Ambil Air dari Satu Sumur",non-clickbait,0
"Serba-serbi Soundrenaline 2019, Musisi Ngamen hingga Kemping",non-clickbait,0
"Lanjutkan Penguatan, Berikut Kurs Rupiah Hari Ini di 6 Bank",clickbait,1
Sisi Buruk Tote Bag Pengganti Kantong Plastik,clickbait,1
"Mulai Besok, Tiket KA Railink Bisa Dibeli di Traveloka",non-clickbait,0
"Tak Ada Hujan, Sepekan ke Depan Palembang Bakal Diselimuti Kabut Asap",non-clickbait,0
"Hari Kedua Ganjil Genap, Bertambah 1 Pelanggar di TL Tomang Raya",non-clickbait,0
Ini Pesan Terakhir Istri yang Gantung Diri Setelah Cekcok dengan Suami soal Foto Pelukan,clickbait,1
Hujan Asteroid di Bulan September,non-clickbait,0
Siswa yang Buat Surat Pengunduran Diri karena Lama Sakit Dipastikan Ikut Ujian Paket B,non-clickbait,0
"Canggih, Pendeteksi Asap Rokok Berbasis Internet Kreasi ITT Purwokerto",non-clickbait,0
"Berbahaya, Jangan Lakukan Slipstream di Tol",non-clickbait,0
Ini Alasan Museum Sejarah Bentoel di Malang Dijual,clickbait,1
"DKI Batalkan Lelang ERP, Anggaran Rp 40,9 Miliar Dicoret dari APBD 2019",non-clickbait,0
Veronica Koman Terdeteksi Berada di Australia,non-clickbait,0
Surat Pernyataan Bermeterai untuk Capim KPK Dinilai Tak Perlu,non-clickbait,0
"Mobil Dinas Dicuri di Gedung Sate, Ridwan Kamil Duga Orang Dalam Terlibat",non-clickbait,0
"TNI Siapkan 2 Hercules, Angkut Balik Mahasiswa Papua ke Daerah Tempatnya Belajar",non-clickbait,0
"Ali-Lukman Setahun Pimpin Sultra, Akademisi Sebut Birokrasi Jadi Masalah",non-clickbait,0
Warga Jayapura Pertanyakan Kompensasi Pemblokiran Layanan Data oleh Kominfo,non-clickbait,0
"Berakhir Damai, Pengendara Motor yang Hampir Tabrak Anak di Trotoar Dipulangkan",non-clickbait,0
Saat Luhut dan Susi Pamit...,clickbait,1
"Kisah Kantin Legendaris Kansas Unhas, Warung Makan Calon Jaksa hingga Pengacara",non-clickbait,0
"Waspada, Foto di Akun Privat Instagram Bisa Diintip lewat Browser",non-clickbait,0
Upaya Kemnaker Tingkatkan Kompetensi dan Kapasitas Para Trainer,non-clickbait,0
"Jenguk BJ Habibie, Anies: Kondisi Beliau Cukup Berat, Belum Bisa Berkomunikasi",non-clickbait,0
Para Akademisi di Makassar Tolak Revisi UU KPK,non-clickbait,0
Sopir Angkot Rasakan Jalanan Lebih Lengang Saat Perluasan Ganjil Genap,non-clickbait,0
"Zaman Berubah, Menu Makanan Favorit di Kansas Unhas Juga Menyesuaikan Kaum Milenial",non-clickbait,0
"Kasus Meikarta, 3 ASN Pemprov Jabar Dipanggil KPK",non-clickbait,0
"Rusak Mobil Pemadam Kebakaran, Seorang Warga Makassar Ditahan",non-clickbait,0
"Imbas Ganjil Genap, Jalan Matraman Raya Macet",non-clickbait,0
"2 Video Mesum Beredar di Sumedang, Polisi Buru Penyebarnya",non-clickbait,0
"Didampingi Kepala BIN, Jokowi Bertemu Tokoh Papua di Istana",non-clickbait,0
Tips Bagi yang Berniat Memelihara VW Kodok ,clickbait,1
"Minat Daihatsu Sigra Model Lama, Cuma Diskon Rp 5 Juta",non-clickbait,0
Pelatih Arema FC Yakin Comvalius Kembali Tajam di Putaran Kedua Liga 1,non-clickbait,0
Polisi Pastikan Tidak Ada Penumpukan Kendaraan di Jalan Alternatif Kebayoran Baru,non-clickbait,0
Kebakaran di Sorong Papua Hanguskan 10 Rumah Petak dan Satu Ruko,non-clickbait,0
"Indonesia Vs Thailand, Andritany Siap Tampil meski Banyak Dikritik",non-clickbait,0
"Zaenal Tewas Setelah Berkelahi dengan Polisi, Keluarga Minta Pendampingan BKBH Fakultas Hukum Unram ",non-clickbait,0
"Kasus Jual Beli Jabatan, KPK Panggil 5 Pejabat Pemkab Kudus",non-clickbait,0
Polres Ngawi Selidiki Foto Bugil yang Beredar di Medsos,non-clickbait,0
Ditjen Imigrasi Sudah Terima Surat Pencegahan dan Pencabutan Paspor Veronica Koman,non-clickbait,0
Capim KPK Dinilai Tersandera oleh Surat Bermeterai Komisi III,non-clickbait,0
SBY Batal Buka Acara Pembekalan Anggota Legislatif demi Jenguk BJ Habibie,non-clickbait,0
"Karyawan Amazon Bakal Turun ke Jalan Lakukan Protes, Apa Alasannya?",clickbait,1
"Lewat Siji, Cara Beda Nikmati Koleksi Museum Seni Rupa dan Keramik",clickbait,1
BRI Saluran KUR Mikro Kepada 15 Nasabah Mekaar Naik Kelas ,non-clickbait,0
"Prediksi Susunan Pemain Indonesia Vs Thailand, McMenemy Siapkan 3 Mata-mata",non-clickbait,0
Pergub Kawasan Non-Komersial Ibu Kota Negara Tunggu Penentuan Titik Koordinat,non-clickbait,0
"Tak Perlu Daging, Protein Jamur Tiram Putih Juga Tinggi",non-clickbait,0
Pengembang Database Open Source PostgreSQL se-Asia Berkumpul di Bali,non-clickbait,0
Pemain Asing Persebaya Diragukan Siap Tampil Lawan Kalteng Putra,non-clickbait,0
Survei BI: Penjualan Eceran Juli 2019 Naik,non-clickbait,0
Taksi Online Gagal Dapat Stiker Pengecualian Ganjil Genap,non-clickbait,0
Bagaimana Pilihan Jenis Gelas Bisa Pengaruhi Rasa Kopi?,clickbait,1
Waspada Bahaya Polutan Udara di Dalam Ruangan ,clickbait,1
Demerson Gantikan Posisi Amevor di Persela Lamongan,non-clickbait,0
"Fakta Mahasiswa Papua Pulang Kampung, Pusingkan Gubernur hingga Capai 700 Orang",non-clickbait,0
"Sri Mulyani Ingin Rekam Medis 267 Juta Penduduk RI Diidentifikasi, Kenapa?",clickbait,1
4 Fakta Hari Pertama Penerapan Sistem Ganjil Genap di Jakarta Barat,clickbait,1
Cukup Bayar Rp 5.000 untuk Masuk ke 5 Museum di Jakarta Ini,clickbait,1
"""Impulse Buying"", Alasan Exsport Resmi Garap Pasar Perempuan",non-clickbait,0
"Indonesia Vs Thailand, Polisi: Suporter Thailand Juga Kami Kawal",non-clickbait,0
"Kasus Pria Tewas usai Serang Polisi karena Tilang, Polda NTB Bentuk Tim Investigasi",non-clickbait,0
Cerita Bupati Mamberamo Tengah Papua Saat Puluhan Mahasiswanya Memilih Pulang Kampung,clickbait,1
Ketika Menteri Susi Minta Maaf dan Akui Dirinya Sedikit Tengil...,clickbait,1
PSSI Rilis Video Jelang Indonesia Vs Thailand,non-clickbait,0
AMMDes Jamilah Berhasil Pukau Menkes,non-clickbait,0
Melirik Duo Sepatu Derby Kreasi Kolaborasi Hender Scheme x Dr Martens,non-clickbait,0
Bedanya Teknologi Hybrid e-Power pada Nissan Note,clickbait,1
Apa Beda Penarikan dan Pencabutan Paspor? Ini Penjelasan Pakar Hukum,clickbait,1
Berkendara dengan Sepeda Kerap Alami Diskriminasi di Jakarta,non-clickbait,0
PB PMS Khawatir Pembinaan Atlet Jateng Terganggu Jika Audisi Djarum Berhenti,non-clickbait,0
Dul Jaelani: Tolong Maafkan Saya... Maafkan Saya...,clickbait,1
"Disebut Kerjanya Cuma Menembaki Kapal, Ini Kata Menteri Susi",clickbait,1
Fakta Sopir Truk Tanah Jadi Tersangka Tabrakan Beruntun di Bintaro,clickbait,1
"Kecelakaan Bus Mira Nganjuk, 3 Penumpang Innova Tewas dan 1 Luka Berat",non-clickbait,0
"1.904 Pelanggaran Hari Pertama Perluasan Ganjil Genap, Paling Banyak di Jakarta Barat",non-clickbait,0
"Kemal Mochtar Berhasil Turunkan Berat Badan 50 Kg dalam Setahun, Apa Rahasianya?",clickbait,1
Polisi Buru Aktivis KNPB yang Diduga Terkoneksi dengan Benny Wenda,non-clickbait,0
"Wiranto: Papua dan Papua Barat Bagian NKRI, Tak Bisa Diganggu Gugat",non-clickbait,0
Aulia Kesuma Sempat Survei ke Tangerang Sebelum Bakar Jenazah Pupung dan Dana di Sukabumi,non-clickbait,0
Fraksi PAN Usul Keputusan Dewan Disetujui Seluruh Pimpinan,non-clickbait,0
"Seorang Polisi Tepergok Tanpa Busana dengan Istri Orang, Ini Sanksi yang Menanti",clickbait,1
Polisi Dikeroyok 4 Pemuda Gara-gara Uang Parkir,non-clickbait,0
"Dukung Bisnis Online, Pos Indonesia Luncurkan Sameday Service",non-clickbait,0
"Kerap Diarak Orang Jepang, Apa Itu Mikoshi?",clickbait,1
Elza Syarief Mengaku Stres Berat Berselisih dengan Nikita Mirzani,non-clickbait,0
Nissan Siapkan Note e-Power Meluncur Tahun Depan,non-clickbait,0
"Hari Tanpa Bayangan di Indonesia, Bagaimana Bisa Terjadi?",clickbait,1
Bedah Daftar Pemasok Komponen Esemka Bima,non-clickbait,0
Cerita Jatuh Bangun Pemilik Warung Dian dan Barokah Unhas hingga Jadi Langganan Mahasiswa,clickbait,1
"Diajak Perang Gubernur Maluku, Ini Jawaban Menteri Susi",clickbait,1
"Cerita Warga Berebut Air, Antri dari Pagi Sampai Pagi hingga Hampir Baku Pukul",non-clickbait,0
"Kabut Asap Kebakaran Hutan, Menyebar ke Perbatasan Malaysia hingga Siswa Sekolah Dipulangkan",non-clickbait,0
"Viral, Seorang Pengendara Keluarkan Jurus Silat Saat Kena Razia Polisi",clickbait,1
"Hari Kedua Ganjil Genap, Jumlah Pelanggar di Jalan RS Fatmawati Turun 50 Persen",non-clickbait,0
Armand Maulana Terharu Putrinya yang Pemalu Mau Tampil di The Voice,non-clickbait,0
Pebalap Gokar Qarrar Firhand Optimistis Menuju Italia,non-clickbait,0
"Fakta Kabut Asap di Sumatera dan Kalimantan, Penerbangan Dibatalkan hingga Warga Sesak Nafas",clickbait,1
Menteri Rini Tunjuk Plt Dirut dan Direktur PTPN III,non-clickbait,0
"Kanker Kembali, Ria Irawan Jalani Terapi Radiasi di Kepala Pekan Ini",non-clickbait,0
Ingat Lagi Soal Denda Tilang Jika Terobos Jalur TransJakarta,non-clickbait,0
Lelang Proyek Jakarta International Stadium Diprotes,non-clickbait,0
"Irlandia Utara Vs Jerman, Der Panzer Taklukkan Tuan Rumah",non-clickbait,0
Penerobos Jalur TransJakarta Bakal Tertangkap Kamera E-TLE,non-clickbait,0
"Ayam Kecap dan Nasi Pecel, Menu Andalan Warung Dian dan Barokah Unhas yang Bikin Kangen",non-clickbait,0
"Indonesia Vs Thailand, Suporter Lawan Dapat Perlakuan seperti Malaysia",non-clickbait,0
[POPULER MONEY] Sri Mulyani Disalahkan soal BPJS | PB Djarum Bukan Merek Rokok,non-clickbait,0
"Arti Zylvechia, Nama Putri Franda yang Tak Boleh Ditiru Orang Lain",non-clickbait,0
"Estonia Vs Belanda, Ryan Babel Cetak 2 Gol, De Oranje Menang Telak",non-clickbait,0
"Total, Jumlah Tersangka Rusuh di Papua Ada 87 Orang",non-clickbait,0
"7 Kisah Pasien Ditandu Menuju Puskesmas, Disebut ""Ambulans Desa"" hingga Selamatkan Ibu Melahirkan",clickbait,1
Kategori Kendaraan yang Boleh Melintas di Jalur TransJakarta,non-clickbait,0
Hari Ini Sidang Perdana Kasus Kepemilikan Senpi Illegal Kivlan Zen,non-clickbait,0
[POPULER NUSANTARA] Tukang Becak Bangga Anak Raih Gelar Doktor | Pria Tewas karena Masalah Tilang,non-clickbait,0
Ketika Dangdutan Berujung Pengeroyokan Kakak Adik hingga Tewas,non-clickbait,0
"Cukai Rokok Tahun Depan Naik, Ini Pertimbangan Pemerintah",clickbait,1
"Hasil Kualifikasi Euro 2020, De Bruyne 3 Assist, Belgia Menang Telak",non-clickbait,0
"Tak Ingin Khianati Liverpool, Bobby Duncan Tolak Tawaran Man United ",non-clickbait,0
"Viral, Penumpang Berdiri 6 Jam di Pesawat Demi Istri Bisa Tidur",clickbait,1
16 Manfaat Renang Bagi Tubuh yang Tak Bisa Diremehkan,clickbait,1
"Jadwal Kualifikasi Piala Dunia 2022, Indonesia Vs Thailand Malam Ini",non-clickbait,0
[POPULER INTERNASIONAL] Rencana Malaysia Tangkal Kabut Asap dari Indonesia | Ucapan Mahathir soal Hong Kong,non-clickbait,0
"Duduk Perkara Hoaks Kasus Pencabulan Pimpinan Pesantren, Polisi Buru 1 DPO dan Tangkap 4 Tersangka",non-clickbait,0
"Fakta Istri Anggota DPRD Lombok Timur Ngamuk dan Diduga Pukul Guru, Anak Luka Lebam",non-clickbait,0
"Perluasan Sistem Ganjil Genap, Pendapatan Penjual Pelat Nomor Naik 50 Persen",non-clickbait,0
"Saat 10 Capim KPK ""Dikunci"" dengan Surat Bermeterai Ini...",clickbait,1
"Berjemur Tak Masalah, Asal Waspadai Radiasi Sinar Ultraviolet",non-clickbait,0
[POPULER OTOMOTIF] Perluasan Ganjil Genap | Airbag di Baju Balap MotoGP,non-clickbait,0
"Viral Video Wanita Bugil Naik Motor Keliling Samarinda, Ini Kronologi Kejadiannya",clickbait,1
"Cerita Petugas Medis Perawat Kusta, Awalnya Kaget hingga Akhirnya Terbiasa",non-clickbait,0
Trump: Perundingan Damai dengan Taliban Sudah Mati,non-clickbait,0
"Jadwal Kualifikasi Euro 2020 Malam Ini, 3 Tim Unggulan Main",non-clickbait,0
"Disrupsi Terjadi, Indonesia Butuh SDM Teknologi Informasi Berkualitas",non-clickbait,0
Polemik PB Djarum vs KPAI yang Berujung Stop Audisi...,clickbait,1
SBY Menitikkan Air Mata...,clickbait,1
"[POPULER ENTERTAINMENT] Armand Maulana Jadi Juri Anaknya di The Voice | Dipenjara, Santunan Ahmad Dhani Terhenti?",clickbait,1
KPK Akan Tanggapi Permohonan PK Setya Novanto di Pengadilan,non-clickbait,0
"Ditilang karena Ganjil Genap, Begini Cara Mengurus Denda Tilang",clickbait,1
Apa itu Espresso dan Istilah Lain di Kedai Kopi yang Harus Kamu Tahu,clickbait,1
"Rekor Pertemuan Indonesia Vs Thailand, Gajah Perang Lebih Superior",non-clickbait,0
BMKG: Jakarta dan Tangerang Cerah Seharian,non-clickbait,0
"Jangan Makan Pisang Saat Sarapan, Ini Alasannya",clickbait,1
"Duduk Perkara Ratusan Mahasiswa Papua Pilih Pulang Kampung, Berawal dari Maklumat...",clickbait,1
Ria Irawan Belajar Bicara karena Tumor di Kepalanya ,non-clickbait,0
"Benahi Lini Serang, Semen Padang Cari Pemain Berposisi Playmaker",non-clickbait,0
"Ibu Kota Baru Dikritik Ridwan Kamil Terlalu Luas, Ini Komentar Gubernur Kaltim",clickbait,1
Samsung Galaxy A20s Dibekali Tiga Kamera Belakang?,clickbait,1
[POPULER NASIONAL] KPAI Tak Berniat Stop Audisi PB Djarum | Auktor Intelektualis Kerusuhan Papua,non-clickbait,0
"Kisah Warung Dian dan Barokah Unhas, Tempat Kenangan Bersama Sahabat",non-clickbait,0
Pindah Ibu Kota Pengaruhi Arus Era Kendaraan Listrik?,clickbait,1
"Pihak Sekolah Tidak Setuju Andreas Diasuh Wali Kota Malang, Ini Sebabnya",clickbait,1
