title,label,label_score
"Ulang Sejarah 1996, Liam Gallagher Ingin Oasis Tampil di Knebworth?",clickbait,1
Massa MPK Gelar Aksi Jalan Mundur Desak Agus Cs Segera Di-Off-Kan,non-clickbait,0
"Lumat Brunei 8-0, Indonesia U-16 Buka Peluang ke Bahrain",non-clickbait,0
"Smart Roadshow 2019, Ajang MODENA Pamer Produk Unggulan",non-clickbait,0
"20 Tahun Berkarier, Lee Dong Wook Gelar Fan Meeting",non-clickbait,0
"Usut Aset Imam Nahrawi dan Ulum, KPK Temukan Rumah Senilai Rp5 M",non-clickbait,0
Shafira Foundation Salurkan Dana Wakaf Rp1 Miliar,non-clickbait,0
Jenazah Korban Kecelakaan Maut Tol Pejagan Dimakamkan di Tangerang,non-clickbait,0
Sembilan Perusahaan di Cikarang Resmi Jadi Kawasan Berikat Mandiri,non-clickbait,0
Politeknik LP3I Jakarta Kenalkan Dunia Kampus ke Mahasiwa Baru,non-clickbait,0
Redmi K20 Pro Exclusive Edition dengan ROM 512 GB Datangi Pasar Besok,non-clickbait,0
Ditjen PAS Ajak Jajarannya Mencontoh Filosofi Tenis Meja,non-clickbait,0
Susunan Pemain Liverpool vs Newcastle,non-clickbait,0
"Tumpas Ganda Jepang, Hendra/Ahsan - Fajar/Rian Tembus Semifinal",non-clickbait,0
Komisi III DPR Sebut Pimpinan KPK Lepas Tanggung Jawab,non-clickbait,0
DKI Targetkan Pembongkaran Trotoar di Kalimalang Pekan Depan,non-clickbait,0
"Digelar 6 Juni di Monas, Formula E Diharapkan Raup Rp1,3 Triliun",non-clickbait,0
Panglima TNI Resmikan Monumen Pesawat Terbang di UNS,non-clickbait,0
"Dihujani Kritik, Trio iPhone 11 Tetap Diminati Konsumen",non-clickbait,0
Black Knight Akan Buktikan Keberadaan Mutan di MCU,clickbait,1
Mitra Binaan Terminal BBM Pertamina Boyolali Berdayakan Kaum Difabel,non-clickbait,0
"Gunung Merapi Petang Ini Semburkan Wedus Gembel Sejauh 1,5 Km",non-clickbait,0
"Salurkan Kredit Produktif ke Usaha Mikro, Bank Mandiri Gandeng Crowde",non-clickbait,0
"Mantan Gubernur Abraham Octavianus Atururi Wafat, Rakyat Papua Barat Berduka",non-clickbait,0
"Anjlok Tujuh Undakan, Peringkat Indonesia di Bawah Malaysia",non-clickbait,0
Tak Suka Susu? Nikmati Saja Yogurt dengan Kandungan Vitamin C,clickbait,1
"Vinales Tercepat di Latihan Bebas Kedua, Marquez Kecelakaan",non-clickbait,0
Hubungan Sedarah di Bengkulu Utara Anak Hamil 7 Bulan,non-clickbait,0
Presiden Diminta Bentuk Komite Ahli Pembaruan Hukum Pidana,non-clickbait,0
"Orasi Ilmiah di UGM, Deputi IV Kemenko PMK Soroti Bisnis Digital",non-clickbait,0
Fraksi Pendukung Pemerintah Ikut Jokowi Tunda Pengesahan RUU KUHP,non-clickbait,0
Usulan Muhammadiyah Tak Signifikan Ubah RUU Pesantren,non-clickbait,0
Ini Bahan Serum yang Ubah Steve Rogers Menjadi Captain America,clickbait,1
"Tour de Siak, Pembalap Jerman Sesak Napas Akibat Asap Pekat",non-clickbait,0
Fahri Hamzah Usulkan Presiden-DPR Lakukan Rapat Konsultasi RUU KUHP,non-clickbait,0
Oknum Polisi Tepergok Bawa 3 Kg Sabu di Jalan Lintas Sumatera,non-clickbait,0
Iran Ingin Lihat Bukti Serangan Kilang Minyak Saudi,non-clickbait,0
Marc Marquez Alami Kecelakaan di Latihan Bebas Kedua,non-clickbait,0
Jasa Marga-Polda Metro Jaya Akan Pasang Kamera ETLE di Tol,non-clickbait,0
"Panja DPR: Napi Diperbolehkan Cuti dan Keluar Lapas, Termasuk ke Mall",non-clickbait,0
"Tontowi/Winny Comeback Ganyang Malaysia, Greysia/Apriyani Ke Perempat Final",non-clickbait,0
ITB Siapkan Aplikasi Canggih untuk Atasi Karhutla,non-clickbait,0
Rawat Kebinekaan lewat Festival Seni Keagamaan Hindu,non-clickbait,0
"Dihadang Kabut Asap Pekat, Jarak Tempuh Tour de Siak Dipangkas",non-clickbait,0
Anies Cabut Kasasi Perkara Lahan Sodetan Ciliwung era Ahok di MA,non-clickbait,0
KPK Tepis Pernyataan Menpora Belum Terima Surat Panggilan Tersangka,non-clickbait,0
Pelaku Pemalsu Dokumen Pemerintahan Beraksi Sejak 2011,non-clickbait,0
"Suku Bunga Turun Jadi ""Jamu Manis"" Bagi Industri Perbankan",clickbait,1
OnePlus 7T Nongol di GeekBench Jalankan Android 10 dan RAM 8 GB,non-clickbait,0
"Cukai Rokok Naik 23%, Ini Tanggapan Ketua Kadin",clickbait,1
"Cegah Kejahatan, Anggota Polri Perlu Dilengkapi Rompi Antisenjata Tajam",non-clickbait,0
AIA Indonesia Investasi pada Putaran Pendanaan Seri F Gojek,non-clickbait,0
Mau Tahu Seperti Apa Huawei Mate 30 Pro? Ini Spesifikasi dan Gambarnya,clickbait,1
"Akibat Kabut Asap, Citilink Gagal Mendarat di Aek Godang",non-clickbait,0
"Revitalisasi Trotoar Senilai Rp7,8 Miliar di Klender-Buaran Segera Rampung",non-clickbait,0
"Pegawai KPK Jadi ASN, Ketum Korpri: Saya Sangat Senang",non-clickbait,0
"Kontak Tembak TNI dan KKSB di Ilaga Papua, 3 Warga Tewas 4 Luka",non-clickbait,0
Sterling Pantas Gantikan Ketenaran Messi dan Ronaldo,clickbait,1
Komandan IRGC: Iran Akan Balas Setiap Rencana AS,non-clickbait,0
Vinales Siapkan Kejutan di Balapan Kandang MotoGP Aragon,non-clickbait,0
"Berebut Interupsi, Sidang Paripurna Luar Biasa DPD Ricuh",non-clickbait,0
"Ajak Warga Cinta Lingkungan, Iwan Fals Gelar Konser Karya Semesta",non-clickbait,0
"Bangun Keluarga, Pemkot Palu Canangkan Kampung KB",non-clickbait,0
Sri Mulyani Sayangkan Bisnis Properti Tak Kunjung Bergairah,clickbait,1
68 Penerbangan Bandara Internasional Jenderal Ahmad Yani Semarang Terganggu Karhutla,non-clickbait,0
"Pasca Serangan Kilang Minyak, AS Keluarkan Imbauan Perjalanan ke Saudi",non-clickbait,0
"Bergeser dari Teknologi Skyactiv, Mazda Siapkan Kejutan di TMS 2019",non-clickbait,0
"Ada Omnibus Law, Investasi Sektor Properti Bakal Lebih Menarik",non-clickbait,0
Jenderal AS Akui Kekuatan Militer Rusia Telah Lampaui NATO,non-clickbait,0
Hasil Pansus Pengkajian Ibu Kota Jadi Pijakan Sikap DPR,non-clickbait,0
"Soal Balapan Formula E, Pemprov DKI Terus Kebut Persiapan Teknis",non-clickbait,0
NASA Potret Kebakaran Hutan dan Lahan di Kalimantan dengan MODIS,non-clickbait,0
Waspadai Gerakan yang Berpotensi Ganggu Ideologi Negara,clickbait,1
Memupuk Semangat Wirausaha Kaum Milenial lewat Muda Berdaya,non-clickbait,0
Ashwincarra Gamaforce UGM Raih Juara di Teknofest Fighter UAV Turki,non-clickbait,0
Polda Kalsel Serius Tangani Kebakaran Hutan dan Lahan,non-clickbait,0
Rupiah Jaga Tren Penguatan Saat Pounds Ambruk,non-clickbait,0
DK PBB Sepakati Resolusi Bentukan RI-Jerman Soal Afghanistan,non-clickbait,0
"Pencari Suaka Kembali ke Kebon Sirih, Anies Koordinasi dengan Kemensos",non-clickbait,0
Penjualan Handphone Samsung Galaxy Note10 Series Catat Rekor,non-clickbait,0
"Kota Cimahi Diterjang Puting Beliung, Tiga Rumah Warga Rusak",non-clickbait,0
"Berusaha Tikam Tentara Israel, Perempuan Palestina Ditembak Mati",non-clickbait,0
Waskita Pastikan Tol Layang Japek II Siap Beroperasi Saat Natal,non-clickbait,0
Pelayanan Publik di Tabalong Akan Terpadu Dalam Satu Tempat,non-clickbait,0
Kanselir Jerman Tegaskan Tolak Rencana Netanyahu Caplok Tepi Barat,non-clickbait,0
"Terekam CCTV Masjid, Motor Ojek Online Dibawa Kabur Pria Kerempeng",clickbait,1
"Sesuaikan Kondisi Zaman, Menko Polhukam: UU KPK Sudah Layak Direvisi",non-clickbait,0
Finnet Fasilitasi Pembayaran JKN-KIS Melalui Uang Elektronik,non-clickbait,0
Sony Subrata Dukung Pemerintah Tegas terhadap Penyedia Medsos,non-clickbait,0
Pertamina Edukasi Siswa Soal Keselamatan Berkendara dan Titik Buta Mobil Tangki,non-clickbait,0
Komitmen Pemprov Jabar Tangani Pencemaran Sungai Cileungsi,non-clickbait,0
Golkar Academy Cara untuk Ciptakan Regenerasi di Partai,non-clickbait,0
Aladdin 2 Dipastikan Bukan Remake Murni The Return of Jafar,non-clickbait,0
"Tebar Inovasi, Bank Index Targetkan DPK Rp7,36 Triliun di 2019",non-clickbait,0
Panglima TNI Ziarah ke Makam Bung Karno di Blitar dan Jenderal Soedirman,non-clickbait,0
Kaspersky Tawarkan Solusi Deteksi Cheat Game Online,non-clickbait,0
"Sosialisasikan KB, Anies Baswedan Akui Neneknya Punya Anak 11",non-clickbait,0
Tak Lama Lagi Samsung Galaxy S10 dan Note 10 Bakal Kebagian Android 10,non-clickbait,0
"IHSG Ditutup Bertambah 39,94 Poin Iringi Laju Beragam Bursa Asia",non-clickbait,0
"Jelang Munas Golkar, Kader Diminta Tak Mengarah Perpecahan",non-clickbait,0
Ekonom : BI 7 Day Repo Rate Berpeluang Kembali Turun,non-clickbait,0
Pria Bersimbah Darah di Rel Kereta Adalah Pegawai Transjakarta,clickbait,1
Rouhani: Serangan pada Kilang Minyak Saudi Adalah Peringatan,non-clickbait,0
"Revisi UU Disahkan, Eksistensi dan Legitimasi KPK Tetap Terjaga",non-clickbait,0
Sejumlah Artis Bersama ACT Kolaborasi dalam Gerakan Indonesia Dermawan,non-clickbait,0
"Senggol Nissan Juke, Pengendara Honda CBR Tewas Hantam Trotoar",non-clickbait,0
"Potret Kebakaran Hutan di Indonesia, NASA Katakan Ini Bahayanya",clickbait,1
Pansus DPR Bahas Tiga Hal Terkait Rencana Pemindahan Ibu Kota,clickbait,1
"Ibu Kota Pindah, Aset Negara Rp1.000 Triliun di Jakarta Ditawarkan ke Swasta",non-clickbait,0
BNI Syariah Resmikan Pembentukan JES Palembang,non-clickbait,0
Bupati Agus Ambo Djiwa Lantik PPT Pratama Lingkup Pemkab Pasangkayu,non-clickbait,0
Kepala Bappenas Sebut Ibu Kota Baru Minim Risiko Kebakaran Hutan,non-clickbait,0
Belajar Road Safety Tak Sebatas Ujian SIM tapi Sepanjang Hayat,non-clickbait,0
"Modus Minta Tolong, Begal Rampas Motor Bocah 15 Tahun",clickbait,1
Rekor dan Penalti Kontroversial Ter Stegen,clickbait,1
Iran Pertanyakan Koalisi untuk Resolusi Damai AS,non-clickbait,0
Wali Kota Palu Hidayat Bawa Masalah HGB ke Wantimpres,non-clickbait,0
CORE: BI Rate Turun Dampaknya Belum Terasa Dalam Waktu Dekat,non-clickbait,0
"AS Tak Keluarkan Visa, Rouhani Bakal Absen di Sidang Umum PBB",non-clickbait,0
Sektor Properti Butuh Keselarasan Regulasi dan Insentif Fiskal,non-clickbait,0
Islamabad Larang PM India Lintasi Wilayah Udara Pakistan,non-clickbait,0
Catatan Fenomenal Lewandowski Bersama Bayern Muenchen,clickbait,1
Kadin Proyeksi Bisnis Properti 2019 Masih Jauh dari Harapan,non-clickbait,0
"Film 6,9 Detik Populerkan Olahraga Panjat Tebing",non-clickbait,0
"41 Kader Perindo Sumut Lolos Parlemen, Sekjen DPP Ingatkan Jangan Korupsi",non-clickbait,0
"Kabut Asap Kian Tebal, Warga Suku Anak Dalam-Polisi Bagikan Masker",non-clickbait,0
Syafii Maarif: KPK Tidak Suci tapi Wajib Dibela,non-clickbait,0
"Fasilitas ASN di Ibu Kota Baru, Kepala Bappenas Siapkan Apartemen",non-clickbait,0
"Rayakan Hari Jadi, SAVASA Gandeng AEON Store",non-clickbait,0
"Dongkrak Penjualan Akhir Tahun, Toyota Luncurkan New Calya",non-clickbait,0
"Cabuli Bocah Enam Tahun, Pedagang Susu Keliling di Bekasi Diringkus",clickbait,1
Ketika Quraish Shihab dan Jokowi Bicara Soal Cinta Keagamaan,clickbait,1
Power KPK Perlu Dibatasi tapi Boleh Tidak Melemahkan,non-clickbait,0
"Sisir Gang Sempit di Tambora, Satpol PP Sita Puluhan Botol Miras",non-clickbait,0
"Upaya Turunkan Angka Stunting, Kemkominfo Sosialisasikan Penggunaan Bantuan Sosial",non-clickbait,0
"Polisi Tes Alat ""Spiderman"" sebagai Pengganti Taser",clickbait,1
Kurs Rupiah Ditutup Datar Saat Poundsterling Stabil,non-clickbait,0
"Kasus Dugaan Penipuan Pendiri Kaskus, Ternyata Pernah Dilaporkan ke Polisi",clickbait,1
Pesawat Kargo Rute Timika-Ilaga Hilang Kontak di Puncak Papua,non-clickbait,0
Media: Netanyahu Menginginkan Perang di Gaza,non-clickbait,0
Prancis Gabung Penyidikan Serangan Fasilitas Minyak Saudi,non-clickbait,0
Pria Tanpa Identitas Ditemukan Bersimbah Darah di Pinggir Rel Kereta,clickbait,1
"Dorong Penggunaan Kendaraan Listrik, Permenhub Dipercepat",non-clickbait,0
"UU Pemasyarakatan Direvisi, Syarat Remisi Koruptor dan Teroris Dipermudah",non-clickbait,0
UU KPK Baru Berlaku Sejak Diundangkan Jokowi,non-clickbait,0
"Kontribusi untuk Pendidikan, Wafaa Indonesia Kucurkan Dana Rp1,3 M",non-clickbait,0
Alasan Mengapa Alpukat Baik untuk Diet Penurunan Berat Badan,clickbait,1
Tiga Pelaku Pembalakan Hutan di Riau Diangkut dengan Helikopter,non-clickbait,0
Cigna Tawarkan Produk untuk Generasi Sandwich,non-clickbait,0
58% Masyarakat Indonesia Beli Makanan Siap Santap Lewat Aplikasi Smartphone,non-clickbait,0
Gubernur Jabar Ridwan Kamil: Arsitek Harus Proaktif di Era Industri 4.0,non-clickbait,0
Syarat dan Kriteria Dewan Pengawas KPK Harus Diperketat,clickbait,1
Kemendikbud Luncurkan Digitalisasi Sekolah,non-clickbait,0
"Bakal Terapkan Jalan Berbayar, Pengamat: Tangerang Lebih Maju",non-clickbait,0
Oppo Klaim Seri A Jadi Primadona di Pasar Indonesia,non-clickbait,0
"Pencari Suaka Kembali ke Trotoar Kebon Sirih, DKI Minta UNHCR Tegas",non-clickbait,0
Sriwijaya Air Diminta Patuhi KSM Garuda Indonesia,non-clickbait,0
PBNU: Selamat Tinggal KUHP Warisan Belanda,non-clickbait,0
"Harga Minyak Dunia Menyusut Usai Saudi Beri Jaminan, Fokus Bergeser ke Fed",non-clickbait,0
Pengesahan RUU Pesantren Terganjal Ketentuan Dana Abadi,non-clickbait,0
"Kembangkan UMKM, BRI Kucurkan KUR Rp67,6 Triliun",non-clickbait,0
Masyarakat Dipersilakan Gugat Perubahan UU KPK ke MK,non-clickbait,0
"Bandara Belum Normal Pasca Kabut Asap, Ditjen Hubud Kemenhub Terus Monitoring",non-clickbait,0
DPR dan Pemerintah Kebut Pengesahan Revisi UU Pemasyarakatan,non-clickbait,0
"Akhiri Kegaduhan, Presiden Bisa Segera Lantik Pimpinan KPK Baru",non-clickbait,0
"Bantu DKI Kejar Penunggak Pajak, Polisi Gencar Lakukan Razia",non-clickbait,0
"Rupiah Dibuka Merangkak Naik, USD Dekati Level Tertinggi Versus Yen",non-clickbait,0
Survei Index Research: Publik Respons Positif Revisi UU KPK,non-clickbait,0
Petinju Tidak Terkalahkan Kuba Ini Lawan Berbahaya Anthony Joshua,clickbait,1
Indonesia Diharapkan Bisa Wujudkan Kedaulatan dan Ketahanan Pangan,non-clickbait,0
"Ogah Bayar Pajak, Polisi Bakal Hapus Data Kendaraan",clickbait,1
AS Larang Maskapai Terbang ke Semua Bandara Kuba Selain Havana,non-clickbait,0
Muhammadiyah Hormati Presiden Bentuk Kabinet Indonesia Maju,non-clickbait,0
Rupiah Menguat Terbatas Saat IHSG Sesi Siang Menanjak ke Level 6.265,non-clickbait,0
Pesut Etam dan Mahesa Jenar Berbagi Poin di Magelang,non-clickbait,0
"Jadi Pahlawan Barcelona, Ter Stegen : Saya Tahu Bisa Selamatkan Penalti",clickbait,1
Pelni Raih The Indonesian Living Legend Companies 2019,non-clickbait,0
Antoine Griezmann Ngaku Belum Nyetel dengan Messi dan Suarez,non-clickbait,0
BAKN DPR Soroti Dugaan Kerugian Negara Terkait Sewa Kantor OJK,non-clickbait,0
Benyamin Davnie: Pilkada Tangsel Bakal Berlangsung Panas,non-clickbait,0
Rupiah Tengah Pekan Diprediksi Berbalik Menguat Tipis,non-clickbait,0
Respons YLBHI Terkait Disahkannya Revisi UU KPK,non-clickbait,0
"Nikah, 'Putri Baptis' Putin Show Striptis di Depan Mertua",clickbait,1
"Akhir September, Produksi Minyak Arab Saudi Pulih Secara Penuh",non-clickbait,0
Posisi Dewan Pengawas Dikhawatirkan Lebih Kuat dari Pimpinan KPK,non-clickbait,0
Kebijakan Cukai Jangan Menyisakan Celah untuk Dimanfaatkan,non-clickbait,0
Pusdiklat MA Gandeng LSPR Bangun Profesi Humas Terpercaya,non-clickbait,0
"Smart Screenshots, Cari Gambar dengan Manfaatkan Google Lens",non-clickbait,0
Wall Street Menguat Tipis Jelang Keputusan Suku Bunga The Fed,non-clickbait,0
Diego Simeone : Cristiano Ronaldo Adalah 'Binatang' Menakutkan,clickbait,1
"Peduli Listrik Nasional, Alumni Teknik Mesin ITB 87 Gelar FGD",non-clickbait,0
"Gunung Slamet Terbakar, Puluhan Petugas Diterjunkan Padamkan Api",non-clickbait,0
Perry Warjiyo Pastikan The Fed Bukan Alasan Suku Bunga BI Repo Rate Turun,non-clickbait,0
"Genjot Pajak dari Pariwisata, Disparbud DKI Gandeng Traveloka",non-clickbait,0
Imam Nahrawi Kenang Masa-masa Awal Menjabat sebagai Menpora,clickbait,1
"Imam Nahrawi Tersangka, Begini Reaksi Mantan Menpora",clickbait,1
"Suku Bunga Acuan BI Kembali Turun Jadi 5,25%",non-clickbait,0
"Gagal Penalti, Frank Lampard Tetap Bela Ross Barkley",non-clickbait,0
"Bom Mobil Meledak Dekat Rumah Sakit di Afghanistan, 20 Tewas",non-clickbait,0
"China Open, Fajar/Rian Ganda Putra Pertama Tembus Perempat Final",non-clickbait,0
"Cari Pemain eSports Berbakat, Watong Gelar MLBB Competition",non-clickbait,0
Kalimantan Selatan Berhasil Manfaatkan Lahan Rawa untuk Pertanian,non-clickbait,0
"Berubah Status Jadi ASN, Pegawai KPK Dikhawatirkan Rawan Godaan",non-clickbait,0
"Hadapi Revolusi Industri 4.0, UBL Jadi Tuan Rumah EECSI 2019",non-clickbait,0
"Pasal Penghinaan Presiden, Pengamat: Jadi Pasal Subversif, Bungkam Kritik Rakyat",non-clickbait,0
"Pajak Progresif Pertanahan Mau Dihapus, Sri Mulyani Masih Pelajari",non-clickbait,0
"Babak I: Liverpool Digempur Napoli, Skor Masih Sama Kuat",non-clickbait,0
"Baru Diperkenalkan, Mobil Kancil Tak Boleh Beroperasi di Jalan Protokol",non-clickbait,0
"Perkenalkan Mobil Kancil, Ridwan Kamil Sebut Sesuai Kebutuhan Warga",non-clickbait,0
"Tatap Seri 6 Sepang, Pebalap AHRT Optimistis Naik Podium",non-clickbait,0
Penjualan Tiket Konser Shawn Mendes di Jakarta Kembali Dibuka,non-clickbait,0
Harga Minyak Mentah Dunia Naik Tipis Usai Mengalami Turbulensi,non-clickbait,0
Si Seksi Terduga Bos Pembunuh Bayaran El Chapo Tewas di Ranjang Kekasih,clickbait,1
"Dilimpahkan ke Kejari Jaksel, Kris Hatta: Saya Baik-baik Saja",non-clickbait,0
Aktor Skotlandia Touring dengan Motor Listrik,non-clickbait,0
BNN Musnahkan 631 Kg Ganja Hasil Pengungkapan Kasus 2 Bulan,non-clickbait,0
PKS: Pasal Penghinaan Presiden Bisa Jadi 'Pasal Karet',clickbait,1
Warga Palembang Mengaku di Luar Atau di Rumah Tetap Menghirup Asap,non-clickbait,0
Bencana Asap dan Kebakaran Hutan Telah Coreng Diplomasi Sawit Indonesia,non-clickbait,0
"Hasil Pertandingan Liga Champions, Rabu (18/9/2019)",clickbait,1
"Menpora Mundur, Jokowi Secepatnya Cari Pengganti Imam Nahrawi",non-clickbait,0
"Hujan Angin, Pohon Tumbang Rusak Puluhan Rumah dan Dua Mobil di Bogor",non-clickbait,0
Ratu Grand Slam Martin Hingis Didaulat Jadi Legenda Final WTA,non-clickbait,0
"Bahas 'Respons' Terhadap Iran, Menlu AS Sambangi Arab Saudi",non-clickbait,0
"Setelah Arab Saudi, Houthi Ancam Serang UEA",non-clickbait,0
Sale Cokelat Lebak Butuh Akses Pemasaran,non-clickbait,0
"Kutip Ucapan Presiden Soekarno, Sri Mulyani Ingatkan Ribuan Lulusan STAN",non-clickbait,0
Liverpool Tersungkur di Markas Napoli,non-clickbait,0
Anies Baswedan Tak Masalahkan Anggota DPRD Gadaikan SK ke Bank DKI,non-clickbait,0
Menghina Presiden Bisa Diancam 5 Tahun Penjara,non-clickbait,0
"Apel Ikada, Anies: DKI Satu-satunya Provinsi yang Peringati Secara Rutin",non-clickbait,0
"Liga Europa 2019/2020, Ajang Pembuktian Phil Jones",clickbait,1
"Pulang Yasinan Tempat Keluarga, Erwin Tewas Bersimbah Darah di Jalinsum",non-clickbait,0
Trump Akan Jatuhkan Sanksi Baru untuk Iran dalam Waktu 48 Jam,non-clickbait,0
"Land Rover Defender Pertahankan 'Konde', Ini Alasannya",clickbait,1
"3.082 Titik Panas Masih Terdeteksi di Wilayah ASEAN, Waspadai Sebaran Asap",non-clickbait,0
"Rencana Judicial Review UU KPK ke MK, Margarito: Itu Sangat Biasa Sekali",non-clickbait,0
"Berkas Kasus Penganiayaan P21, Kris Hatta Akan Dilimpahkan ke Kejati",non-clickbait,0
Amfibi Terbesar di Dunia Ditemukan Peneliti London,non-clickbait,0
"IHSG Diprediksi Kembali Menguat, Pilih 6 Saham Ini",clickbait,1
Anwar Ibrahim Perkirakan Ganti Mahathir pada Mei 2020,non-clickbait,0
Duel Ulang KSI vs Logan Paul Paling Banyak Ditonton Tahun Ini,non-clickbait,0
Finalis French Open Ini Istirahat Panjang Usai Operasi Tangan,clickbait,1
"Operasional Tinggi, Guantanamo jadi Penjara Termahal di Dunia",non-clickbait,0
"Dewan Pengawas KPK Disarankan Orang Hukum, Jujur dan Tak 'Mencla-mencle'",non-clickbait,0
"Pengamat: Yang Menyadap Bukan Malaikat, Jadi Mesti Diatur",non-clickbait,0
Organda Tolak Surat Edaran BPH Migas Soal Distribusi Solar,non-clickbait,0
10 Perusahaan dengan Gaji Tertinggi di Dunia Tahun 2019,clickbait,1
Trump Sebut Perang dengan Iran sebagai Opsi Pamungkas,non-clickbait,0
"China Open, Anthony Ginting Ogah Terbebani Status Juara Bertahan",non-clickbait,0
Remaja Swedia Aktivis Iklim Desak Kongres AS Bertindak Nyata,non-clickbait,0
Tiga Mantan Jadi Momok Kekalahan Real Madrid,clickbait,1
Kata Politikus Ini Soal Kecenderungan Dukungan di Munas Golkar,non-clickbait,0
"Rapat RDG BI Ditunggu Pasar, Kurs Rupiah Berpotensi Balik Melemah",non-clickbait,0
KPK: Antara Ada dan Tiada,non-clickbait,0
Kota Ramah Sepeda,non-clickbait,0
The Fed Hanya Pangkas Suku Bunga 25 Basis Poin,non-clickbait,0
Panja DPR Terima Masukan ICMI soal RUU Penghapusan Kekerasan Seksual,non-clickbait,0
"Cukai Rokok Naik 23%, Indonesia Rentan Rokok Ilegal",non-clickbait,0
Preview Manchester United vs Astana: Bukan Lawan Seimbang,non-clickbait,0
"Tandingi iPhone 11, Google Mulai Pamer Pixel 4",non-clickbait,0
"Mendiang Michael Jackson, Superkaya tapi Menyisakan Banyak Utang",clickbait,1
Dewan Pengawas Jangan Sampai Menimbulkan 'Matahari Kembar' di KPK,clickbait,1
